ČÍSLO FAKTURY;IČO SPOLEČNOSTI;ČÁSTKA (V CELÝCH KČ)
192612;67821984;1485284
192613;02838109;1806897
192614;18581928;2775136
192615;05159822;2393916
192616;67821984;1113253
192617;9831829;1357991
192618;01846359;360435
192619;67821984;943165
192620;18581928;2755316
192621;92019399;2627605
192622;05159822;1468686
192623;02838109;2547665
192624;9831829;502360
192625;18539217;1244807
192626;06230932;2539428
192627;92019399;832456
192628;33828139;1336225
192629;06230932;1023512
192630;18581928;602892
192631;33828139;1528149
192632;02838109;1943231
192633;92019399;733370
192634;92019399;912002
192635;18539217;2258721
192636;06230932;702658
192637;67821984;2258592
192638;67821984;2495747
192639;92019399;1826223
192640;18539217;1968945
192641;92019399;2194710
192642;02838109;2557746
192643;18581928;1190994
192644;67821984;785896
192645;05159822;1811657
192646;33828139;720799
192647;05159822;564938
192648;92019399;447510
192649;92019399;1707983
192650;67821984;871023
192651;67821984;33155
192652;92019399;103271
192653;9831829;2715362
192654;18539217;1166208
192655;02838109;2149446
192656;92019399;1755627
192657;05159822;982201
192658;05159822;735270
192659;18581928;1820789
192660;92019399;670203
192661;18539217;1718092
192662;02838109;303310
192663;02838109;1026078
192664;67821984;12049
192665;67821984;418113
192666;18539217;520319
192667;9831829;2307781
192668;01846359;1765295
192669;92019399;443102
192670;18539217;2517873
192671;67821984;566677
192672;18539217;2416853
192673;05159822;2874945
192674;33828139;2232811
192675;05159822;2609484
192676;67821984;1279425
192677;18539217;2522720
192678;18539217;1082663
192679;06230932;846474
192680;33828139;943037
192681;9831829;72005
192682;01846359;1081785
192683;18539217;1794832
192684;67821984;439634
192685;18581928;422163
192686;02838109;1530039
192687;18581928;2564732
192688;05159822;2268494
192689;92019399;372781
192690;01846359;135810
192691;67821984;1194064
192692;33828139;169271
192693;33828139;995267
192694;18539217;2387904
192695;06230932;272233
192696;05159822;1382860
192697;02838109;2612891
192698;01846359;2702159
192699;33828139;2854984
192700;33828139;885678
192701;06230932;1311614
192702;02838109;2963679
192703;9831829;1882139
192704;01846359;192795
192705;06230932;795336
192706;02838109;538460
192707;67821984;2876033
192708;9831829;1629355
192709;06230932;509872
192710;67821984;896540
192711;02838109;738206
192712;33828139;2343238
192713;18539217;913050
192714;06230932;648863
192715;92019399;2278074
192716;02838109;2425045
192717;33828139;1201211
192718;01846359;2757791
192719;05159822;1053866
192720;18581928;612636
192721;18581928;2377415
192722;33828139;532091
192723;05159822;2684942
192724;01846359;1287073
192725;67821984;1283119
192726;05159822;1954576
192727;18539217;2192857
192728;9831829;2469778
192729;06230932;473777
192730;92019399;2266002
192731;06230932;496982
192732;05159822;1471314
192733;9831829;2009574
192734;05159822;2226230
192735;33828139;747797
192736;67821984;1344999
192737;06230932;585591
192738;05159822;1877026
192739;9831829;953908
192740;92019399;1609881
192741;67821984;2893394
192742;18581928;419722
192743;67821984;2230043
192744;67821984;1979958
192745;18581928;1268955
192746;33828139;1841225
192747;33828139;45983
192748;06230932;1479824
192749;05159822;103879
192750;06230932;161981
192751;18581928;2891634
192752;06230932;2193139
192753;02838109;932124
192754;92019399;767651
192755;9831829;1010844
192756;01846359;2097944
192757;18581928;2239885
192758;18539217;2510881
192759;01846359;1012744
192760;01846359;910619
192761;9831829;1950538
192762;18581928;806938
192763;05159822;2092715
192764;18539217;595808
192765;05159822;1082367
192766;33828139;1539892
192767;33828139;2674191
192768;9831829;2095771
192769;9831829;695776
192770;18539217;1292929
192771;67821984;1112825
192772;92019399;1376036
192773;18539217;1578956
192774;18539217;794149
192775;06230932;1128841
192776;67821984;2409788
192777;18581928;2862005
192778;05159822;914437
192779;18539217;127826
192780;18539217;2691938
192781;06230932;2245700
192782;05159822;2365034
192783;06230932;775650
192784;05159822;-18361
192785;06230932;903166
192786;92019399;2530785
192787;92019399;1937473
192788;33828139;1003858
192789;92019399;261791
192790;06230932;2069200
192791;05159822;2209446
192792;01846359;1763766
192793;18539217;1312056
192794;05159822;1685792
192795;06230932;2481874
192796;9831829;1456137
192797;01846359;991923
192798;18539217;2416798
192799;02838109;305361
192800;18581928;172174
192801;67821984;391658
192802;92019399;2708855
192803;18581928;2765289
192804;01846359;1191665
192805;01846359;1839222
192806;33828139;224949
192807;9831829;554756
192808;18539217;940125
192809;02838109;2580065
192810;18581928;595235
192811;05159822;1689275
192812;18539217;2986109
192813;18581928;1165805
192814;9831829;1902895
192815;18581928;1612653
192816;18581928;2336774
192817;9831829;1017423
192818;01846359;835472
192819;67821984;618939
192820;18581928;1187312
192821;02838109;3615
192822;67821984;255653
192823;01846359;1471566
192824;67821984;467144
192825;05159822;1602827
192826;92019399;1566329
192827;9831829;743217
192828;92019399;2770293
192829;18581928;1024968
192830;9831829;306729
192831;67821984;2087630
192832;18539217;2138030
192833;9831829;2112418
192834;33828139;2996181
192835;33828139;1540981
192836;05159822;2779449
192837;01846359;262985
192838;02838109;2136732
192839;67821984;826538
192840;92019399;2574935
192841;33828139;1889809
192842;33828139;1254761
192843;18581928;2958529
192844;9831829;2394904
192845;67821984;362646
192846;92019399;102423
192847;02838109;654432
192848;92019399;2698736
192849;67821984;1980573
192850;33828139;735126
192851;9831829;1051617
192852;92019399;698592
192853;02838109;2158308
192854;9831829;2514857
192855;02838109;1286607
192856;67821984;2128987
192857;18581928;70624
192858;06230932;1376767
192859;33828139;1935410
192860;02838109;781361
192861;05159822;2633877
192862;92019399;1583240
192863;67821984;97971
192864;01846359;1981999
192865;18539217;240407
192866;01846359;1375051
192867;92019399;2889469
192868;06230932;2826726
192869;9831829;415214
192870;67821984;331044
192871;33828139;1878516
192872;01846359;1359144
192873;18539217;2537167
192874;92019399;1466514
192875;9831829;687696
192876;92019399;1877627
192877;92019399;29957
192878;01846359;1455170
192879;18581928;1348823
192880;01846359;1120057
192881;92019399;1161998
192882;92019399;2615004
192883;92019399;1118582
192884;18539217;818352
192885;05159822;2197443
192886;67821984;2742491
192887;02838109;768468
192888;02838109;987036
192889;33828139;2005680
192890;9831829;121572
192891;01846359;1776723
192892;67821984;2035591
192893;18539217;1385553
192894;33828139;1544666
192895;18539217;2504198
192896;9831829;4395
192897;33828139;1377475
192898;9831829;623816
192899;18539217;2346922
192900;67821984;2106395
192901;18539217;2271808
192902;18539217;2523672
192903;18539217;920671
192904;33828139;1191956
192905;01846359;1468855
192906;05159822;664885
192907;18539217;1079865
192908;33828139;2761024
192909;92019399;1139873
192910;92019399;2083075
192911;92019399;2747000
192912;02838109;2827705
192913;18581928;936114
192914;06230932;1495369
192915;67821984;2090822
192916;18539217;1538704
192917;9831829;2367779
192918;92019399;1051776
192919;02838109;569793
192920;01846359;1378278
192921;18581928;2962520
192922;01846359;614206
192923;05159822;549230
192924;9831829;1338300
192925;06230932;608044
192926;06230932;2749738
192927;01846359;986530
192928;92019399;1214648
192929;33828139;2408695
192930;92019399;996631
192931;67821984;954740
192932;06230932;69254
192933;9831829;831928
192934;06230932;114835
192935;01846359;2439897
192936;01846359;546512
192937;01846359;1224295
192938;33828139;2313717
192939;18581928;2934949
192940;18539217;2181964
192941;67821984;1435261
192942;18581928;647785
192943;01846359;1500137
192944;02838109;2493661
192945;9831829;446647
192946;33828139;306335
192947;92019399;280796
192948;9831829;524291
192949;05159822;1506537
192950;18581928;1673763
192951;67821984;703821
192952;33828139;1151847
192953;05159822;2322877
192954;92019399;2696492
192955;9831829;1127816
192956;18539217;2781248
192957;06230932;689603
192958;9831829;1748166
192959;33828139;1156272
192960;02838109;1220715
192961;01846359;2126564
192962;05159822;1118878
192963;92019399;2145456
192964;05159822;1649435
192965;92019399;1221766
192966;06230932;1657551
192967;67821984;479852
192968;18581928;470492
192969;92019399;1433661
192970;67821984;4523
192971;92019399;2265293
192972;02838109;43665
192973;18581928;2065958
192974;18539217;531930
192975;01846359;2423891
192976;02838109;615978
192977;01846359;2931864
192978;05159822;1108818
192979;18581928;2381953
192980;33828139;217420
192981;92019399;504584
192982;18581928;2236261
192983;33828139;1684603
192984;33828139;1918672
192985;92019399;2619943
192986;18539217;2006542
192987;02838109;72992
192988;9831829;2962381
192989;67821984;1797232
192990;01846359;1543700
192991;18539217;606105
192992;01846359;2487679
192993;02838109;792492
192994;18581928;178596
192995;05159822;1880836
192996;06230932;216678
192997;92019399;1893945
192998;9831829;833507
192999;05159822;755771
193000;01846359;2184580
193001;18539217;1912740
193002;9831829;1048427
193003;02838109;899720
193004;9831829;2898186
193005;02838109;896992
193006;33828139;2218091
193007;06230932;2400800
193008;9831829;591001
193009;18539217;868865
193010;9831829;1149628
193011;18581928;221303
193012;02838109;2333128
193013;92019399;2894337
193014;18581928;1262512
193015;06230932;648370
193016;06230932;2264841
193017;67821984;119195
193018;18581928;1596722
193019;06230932;802806
193020;01846359;61150
193021;02838109;2902355
193022;05159822;1725723
193023;05159822;2886431
193024;92019399;1585483
193025;05159822;936979
193026;92019399;1048752
193027;18539217;1006029
193028;01846359;1217794
193029;9831829;2901553
193030;33828139;1478166
193031;01846359;440909
193032;67821984;1117662
193033;18539217;2711114
193034;33828139;975034
193035;33828139;234447
193036;33828139;87172
193037;18539217;2395582
193038;67821984;2586014
193039;18581928;1020542
193040;67821984;1588995
193041;06230932;2447031
193042;06230932;513482
193043;18581928;2544450
193044;02838109;775059
193045;33828139;381489
193046;06230932;1020200
193047;02838109;1334125
193048;05159822;2032063
193049;05159822;1527360
193050;02838109;1023048
193051;01846359;1934886
193052;67821984;1421556
193053;02838109;2135235
193054;67821984;1023234
193055;06230932;1076897
193056;05159822;195146
193057;92019399;2619492
193058;92019399;1454703
193059;18581928;548235
193060;67821984;1425156
193061;9831829;1637845
193062;01846359;2783044
193063;18539217;1934519
193064;06230932;1560275
193065;9831829;1491860
193066;18539217;2512392
193067;67821984;687467
193068;33828139;1392589
193069;05159822;1194981
193070;67821984;2264455
193071;18539217;491424
193072;05159822;2121905
193073;67821984;488688
193074;06230932;2149110
193075;05159822;2144854
193076;67821984;2794085
193077;02838109;2589425
193078;01846359;91095
193079;02838109;1207670
193080;02838109;1083170
193081;18539217;2871724
193082;01846359;44625
193083;18539217;1817066
193084;01846359;2934845
193085;33828139;440728
193086;06230932;1950755
193087;18539217;29219
193088;01846359;313258
193089;92019399;1723928
193090;18581928;1522525
193091;92019399;1503014
193092;02838109;2759362
193093;05159822;103148
193094;18581928;1044838
193095;01846359;2854757
193096;01846359;1578752
193097;02838109;2361675
193098;01846359;1527419
193099;33828139;2968500
193100;92019399;2955808
193101;18581928;2798858
193102;18581928;90437
193103;18581928;1841352
193104;18539217;1238700
193105;02838109;718126
193106;33828139;47704
193107;33828139;2401996
193108;9831829;2403736
193109;06230932;621734
193110;01846359;238596
193111;02838109;528254
193112;92019399;1708478
193113;02838109;2454085
193114;92019399;1225573
193115;18539217;195063
193116;67821984;2208819
193117;18539217;1658301
193118;05159822;1070129
193119;18581928;2211142
193120;18539217;1581859
193121;18581928;1989859
193122;92019399;1257460
193123;9831829;478137
193124;92019399;1766548
193125;05159822;1765790
193126;9831829;462002
193127;33828139;2595524
193128;06230932;1805145
193129;02838109;1878385
193130;18539217;2209632
193131;9831829;1510650
193132;05159822;1253829
193133;01846359;2645746
193134;01846359;359915
193135;67821984;2299232
193136;01846359;1655976
193137;92019399;2485181
193138;18539217;2927875
193139;33828139;234988
193140;01846359;573682
193141;01846359;2054030
193142;67821984;759543
193143;9831829;702324
193144;05159822;1935473
193145;18581928;1597129
193146;92019399;1774300
193147;18539217;1202723
193148;05159822;2463954
193149;05159822;446137
193150;9831829;1843031
193151;92019399;1883684
193152;9831829;1762004
193153;18539217;322633
193154;18539217;1602964
193155;92019399;69992
193156;18581928;2320160
193157;18581928;2095598
193158;01846359;63609
193159;18539217;674128
193160;67821984;1522932
193161;18581928;509579
193162;05159822;1614073
193163;18581928;1099532
193164;05159822;368549
193165;33828139;356513
193166;05159822;2457411
193167;18581928;358249
193168;06230932;1361513
193169;06230932;2424983
193170;01846359;2331858
193171;92019399;475395
193172;02838109;393684
193173;02838109;2301539
193174;06230932;1742369
193175;33828139;685311
193176;18539217;2086313
193177;01846359;677591
193178;01846359;2183146
193179;67821984;1929256
193180;33828139;2950239
193181;02838109;1345472
193182;05159822;2088204
193183;01846359;850473
193184;18581928;1983803
193185;18539217;919965
193186;92019399;1516958
193187;33828139;2805417
193188;06230932;2615385
193189;67821984;437253
193190;67821984;873582
193191;9831829;915168
193192;92019399;1644815
193193;06230932;597599
193194;01846359;1732045
193195;33828139;1949523
193196;92019399;2967171
193197;67821984;534061
193198;18581928;2803105
193199;67821984;1123444
193200;01846359;803464
193201;18581928;200971
193202;92019399;1390274
193203;06230932;1164140
193204;06230932;931885
193205;18581928;2794675
193206;06230932;2093739
193207;06230932;2003419
193208;67821984;2147433
193209;18581928;636553
193210;18581928;1893028
193211;9831829;2516056
193212;9831829;1937370
193213;01846359;2639614
193214;06230932;211757
193215;18581928;2381062
193216;02838109;901113
193217;92019399;870480
193218;92019399;-4692
193219;33828139;14189
193220;92019399;917830
193221;18581928;2695257
193222;18581928;2090545
193223;18539217;1626313
193224;33828139;80088
193225;92019399;1759315
193226;67821984;1160374
193227;92019399;1129425
193228;02838109;2744740
193229;06230932;2742453
193230;06230932;2960317
193231;18581928;2834612
193232;33828139;2374492
193233;92019399;2944638
193234;02838109;2572314
193235;18539217;1094952
193236;05159822;2676514
193237;9831829;2959183
193238;06230932;366088
193239;92019399;200227
193240;67821984;242878
193241;01846359;-4344
193242;92019399;1503199
193243;18539217;1232707
193244;05159822;1933198
193245;18581928;1155515
193246;92019399;1209631
193247;18581928;199321
193248;06230932;2907672
193249;05159822;117333
193250;18539217;111104
193251;92019399;605841
193252;02838109;2314981
193253;01846359;614936
193254;33828139;2413511
193255;01846359;2321523
193256;9831829;1412417
193257;01846359;1678691
193258;9831829;894464
193259;67821984;809240
193260;05159822;1513187
193261;05159822;1016604
193262;06230932;2080734
193263;01846359;66748
193264;33828139;2626770
193265;05159822;1562781
193266;05159822;1035351
193267;06230932;2024270
193268;06230932;1092433
193269;9831829;1885503
193270;67821984;2956480
193271;02838109;1878804
193272;92019399;953100
193273;67821984;360073
193274;18539217;78005
193275;9831829;687398
193276;06230932;2794099
193277;05159822;910751
193278;18581928;2168016
193279;92019399;132111
193280;33828139;1744605
193281;92019399;1102594
193282;06230932;732896
193283;18581928;1892836
193284;33828139;2314299
193285;18539217;1996618
193286;92019399;2483317
193287;02838109;179636
193288;18539217;550623
193289;05159822;2179372
193290;02838109;1419803
193291;67821984;1170040
193292;05159822;1000162
193293;67821984;1077706
193294;02838109;232638
193295;67821984;1055442
193296;67821984;2018389
193297;92019399;1589974
193298;18539217;204734
193299;67821984;1532654
193300;18539217;2422559
193301;06230932;1754497
193302;33828139;775627
193303;9831829;2374447
193304;01846359;1254108
193305;18581928;644250
193306;33828139;882835
193307;01846359;2620253
193308;18539217;1270332
193309;01846359;2755113
193310;18581928;1724645
193311;33828139;316446
193312;92019399;2280171
193313;9831829;800850
193314;67821984;505262
193315;01846359;1951957
193316;18539217;1018316
193317;05159822;1509606
193318;06230932;-5530
193319;01846359;1530111
193320;33828139;1291995
193321;9831829;1974987
193322;67821984;2243537
193323;02838109;1042736
193324;18581928;1940026
193325;06230932;1348618
193326;67821984;1027496
193327;06230932;939997
193328;9831829;244283
193329;9831829;1810432
193330;33828139;553343
193331;92019399;451186
193332;9831829;799417
193333;92019399;1290988
193334;18581928;323749
193335;06230932;2503313
193336;05159822;949950
193337;02838109;1409147
193338;18581928;2325639
193339;67821984;580088
193340;33828139;216146
193341;01846359;1896808
193342;06230932;1249039
193343;33828139;797227
193344;33828139;2123627
193345;9831829;1807881
193346;18581928;1728212
193347;33828139;1374711
193348;33828139;2908126
193349;18539217;2238146
193350;06230932;819412
193351;92019399;1017493
193352;05159822;1412718
193353;02838109;2679131
193354;05159822;2796868
193355;01846359;743787
193356;18581928;1121824
193357;67821984;2623686
193358;92019399;1234285
193359;9831829;2680317
193360;02838109;508673
193361;05159822;1131069
193362;18581928;1292706
193363;9831829;1533118
193364;05159822;-22
193365;9831829;1108380
193366;01846359;244097
193367;05159822;2020244
193368;02838109;2598461
193369;92019399;685600
193370;18539217;944128
193371;02838109;2526399
193372;06230932;1004534
193373;01846359;2294227
193374;67821984;2125315
193375;01846359;1185003
193376;02838109;1662449
193377;06230932;1902868
193378;01846359;229332
193379;18581928;882825
193380;01846359;1208985
193381;9831829;1789214
193382;9831829;150205
193383;05159822;1347311
193384;9831829;823024
193385;92019399;683730
193386;02838109;2416743
193387;05159822;1539350
193388;18539217;2508894
193389;92019399;1398988
193390;92019399;2727148
193391;18581928;822920
193392;18581928;1606835
193393;92019399;797786
193394;18539217;677910
193395;02838109;1944018
193396;92019399;2009306
193397;06230932;2211942
193398;01846359;742422
193399;33828139;633601
193400;05159822;2898676
193401;05159822;766240
193402;02838109;1110280
193403;92019399;167418
193404;92019399;2576126
193405;18581928;1576585
193406;05159822;2892767
193407;01846359;2270503
193408;02838109;14891
193409;92019399;406647
193410;9831829;2519555
193411;92019399;1778852
193412;02838109;1179422
193413;67821984;377660
193414;01846359;1718482
193415;18539217;2258100
193416;06230932;1930389
193417;92019399;2929946
193418;18539217;1694543
193419;05159822;196635
193420;01846359;499429
193421;02838109;592831
193422;92019399;2026597
193423;92019399;2385025
193424;67821984;545375
193425;9831829;714313
193426;01846359;794831
193427;01846359;2756578
193428;9831829;715100
193429;06230932;2860255
193430;18581928;203397
193431;06230932;797493
193432;05159822;1863763
193433;01846359;2002981
193434;92019399;23270
193435;33828139;2888068
193436;18581928;1697910
193437;05159822;2468806
193438;01846359;2527749
193439;18539217;2482225
193440;92019399;-17995
193441;67821984;1020955
193442;01846359;2242410
193443;06230932;75187
193444;05159822;2862196
193445;18581928;60484
193446;33828139;2056895
193447;67821984;2970131
193448;18581928;448394
193449;67821984;222163
193450;01846359;1758634
193451;9831829;516762
193452;05159822;187197
193453;18539217;1168792
193454;02838109;750333
193455;06230932;1333209
193456;05159822;813488
193457;18539217;867217
193458;33828139;242963
193459;92019399;1664693
193460;02838109;1006075
193461;18581928;542030
193462;18539217;340985
193463;01846359;937890
193464;33828139;978657
193465;18581928;2490268
193466;92019399;101487
193467;06230932;158281
193468;02838109;2785812
193469;06230932;1993980
193470;18539217;2377229
193471;02838109;229885
193472;01846359;1242845
193473;18581928;2551757
193474;02838109;238706
193475;18581928;2383002
193476;92019399;1388717
193477;92019399;128025
193478;92019399;821599
193479;18581928;2396258
193480;67821984;1143031
193481;18581928;424259
193482;67821984;19297
193483;18539217;1436885
193484;18539217;2449938
193485;01846359;1504327
193486;18539217;2440113
193487;02838109;1280347
193488;33828139;462578
193489;01846359;62905
193490;92019399;1095085
193491;33828139;7770
193492;33828139;666678
193493;01846359;2155105
193494;18581928;2159122
193495;9831829;922327
193496;33828139;2526881
193497;9831829;1675650
193498;92019399;2543405
193499;67821984;251614
193500;01846359;-9433
193501;67821984;1059559
193502;33828139;1972378
193503;01846359;1016008
193504;92019399;2103698
193505;02838109;922935
193506;06230932;1017350
193507;92019399;218184
193508;06230932;2205271
193509;01846359;280092
193510;9831829;2575651
193511;01846359;182646
193512;01846359;1731640
193513;92019399;2042974
193514;9831829;1602205
193515;05159822;568062
193516;9831829;2755080
193517;01846359;1401766
193518;33828139;2749642
193519;02838109;2425150
193520;18539217;1454543
193521;92019399;2679766
193522;01846359;383656
193523;67821984;2527815
193524;18581928;2047233
193525;06230932;2168972
193526;92019399;1716619
193527;18581928;2934999
193528;18581928;1028391
193529;06230932;2640956
193530;92019399;2586139
193531;92019399;2998345
193532;33828139;2209682
193533;18539217;320985
193534;02838109;649604
193535;33828139;408710
193536;18539217;1991905
193537;05159822;1883751
193538;67821984;263327
193539;33828139;1335361
193540;33828139;2143679
193541;02838109;2199331
193542;02838109;1977648
193543;05159822;2305369
193544;06230932;1810356
193545;9831829;2190203
193546;18539217;2660954
193547;18539217;451441
193548;02838109;1471686
193549;92019399;1957174
193550;33828139;1972908
193551;18539217;2130767
193552;9831829;2153859
193553;01846359;366046
193554;06230932;777474
193555;01846359;1495710
193556;01846359;104812
193557;18539217;655791
193558;33828139;2613878
193559;02838109;415747
193560;18581928;2468904
193561;33828139;1210224
193562;01846359;240612
193563;06230932;2691212
193564;18539217;2346278
193565;01846359;2265375
193566;02838109;1170254
193567;18539217;34594
193568;18539217;172715
193569;05159822;2639697
193570;06230932;1860546
193571;06230932;2477976
193572;18581928;2520592
193573;02838109;2346932
193574;92019399;1348328
193575;18581928;1764411
193576;33828139;1306210
193577;9831829;1300847
193578;9831829;881706
193579;18539217;1509837
193580;05159822;1376409
193581;18581928;2731593
193582;02838109;1250451
193583;92019399;1890286
193584;67821984;2027042
193585;18539217;2441182
193586;18581928;956549
193587;33828139;320750
193588;92019399;2056878
193589;92019399;1987507
193590;06230932;2015764
193591;9831829;2140958
193592;02838109;2311717
193593;18581928;2978433
193594;05159822;168663
193595;18539217;1831771
193596;33828139;2818459
193597;05159822;487995
193598;33828139;1318269
193599;02838109;382809
193600;9831829;915330
193601;01846359;1474911
193602;05159822;1440359
193603;92019399;2790038
193604;18539217;1602083
193605;18581928;2279153
193606;18539217;661345
193607;01846359;2017424
193608;92019399;1198932
193609;33828139;1086939
193610;9831829;2498479
193611;01846359;2759834
193612;05159822;2262023
193613;01846359;813831
193614;06230932;1829733
193615;05159822;632617
193616;02838109;529357
193617;18581928;1164020
193618;01846359;1364704
193619;05159822;2710532
193620;18539217;397110
193621;02838109;675395
193622;18581928;99264
193623;67821984;2532904
193624;18539217;1998984
193625;01846359;510551
193626;02838109;1524780
193627;18581928;1170805
193628;18539217;2971136
193629;01846359;378564
193630;9831829;1605620
193631;18581928;2399296
193632;92019399;2804659
193633;67821984;1898235
193634;18581928;1483928
193635;05159822;66109
193636;02838109;23095
193637;06230932;2569094
193638;92019399;877840
193639;9831829;442922
193640;18581928;2012149
193641;05159822;1282262
193642;92019399;1382369
193643;33828139;1918691
193644;67821984;1285278
193645;92019399;463873
193646;18539217;1849097
193647;01846359;878864
193648;06230932;2809775
193649;67821984;88120
193650;05159822;460895
193651;06230932;801376
193652;02838109;1011975
193653;18581928;171889
193654;05159822;2933304
193655;67821984;2785340
193656;9831829;1112227
193657;06230932;747834
193658;06230932;738126
193659;18539217;2780188
193660;18581928;2914766
193661;92019399;1864690
193662;01846359;2653353
193663;67821984;349056
193664;92019399;1670086
193665;92019399;2354766
193666;33828139;2726347
193667;01846359;1745633
193668;18539217;2754500
193669;92019399;473996
193670;67821984;1918140
193671;33828139;2355298
193672;06230932;1720354
193673;01846359;755780
193674;06230932;1717976
193675;9831829;2744908
193676;01846359;466380
193677;33828139;2422111
193678;05159822;819890
193679;05159822;2297533
193680;02838109;470256
193681;67821984;1360403
193682;33828139;1560458
193683;9831829;132673
193684;05159822;1461326
193685;06230932;1723642
193686;9831829;2003726
193687;02838109;1412499
193688;9831829;1132666
193689;9831829;1573067
193690;05159822;2486267
193691;92019399;414724
193692;18539217;15675
193693;33828139;2498776
193694;33828139;564803
193695;18539217;2532088
193696;33828139;492481
193697;02838109;288191
193698;9831829;2666350
193699;18581928;2983759
193700;18581928;626773
193701;02838109;2917349
193702;67821984;338600
193703;05159822;116302
193704;01846359;32430
193705;9831829;1723402
193706;06230932;1998944
193707;92019399;2416007
193708;33828139;2812311
193709;67821984;2396535
193710;18539217;2262162
193711;01846359;1342053
193712;9831829;1437822
193713;01846359;979020
193714;67821984;884840
193715;02838109;1840752
193716;01846359;698825
193717;67821984;1576369
193718;18581928;2257290
193719;02838109;1918569
193720;9831829;286529
193721;9831829;1553829
193722;67821984;2303679
193723;18539217;2423256
193724;05159822;674214
193725;18581928;2754863
193726;18539217;1175049
193727;92019399;2008182
193728;01846359;1736647
193729;06230932;2690243
193730;02838109;922209
193731;05159822;721091
193732;18581928;220976
193733;18539217;1795256
193734;05159822;1354162
193735;33828139;2147109
193736;9831829;628021
193737;01846359;2664084
193738;05159822;2578845
193739;18581928;2506526
193740;05159822;1910867
193741;18581928;2962283
193742;18581928;469610
193743;02838109;2301559
193744;18539217;1977780
193745;9831829;1232731
193746;67821984;2075138
193747;05159822;1338322
193748;18539217;2576223
193749;18539217;2216975
193750;33828139;1420622
193751;33828139;735918
193752;01846359;1566430
193753;02838109;2293080
193754;18581928;1308744
193755;18539217;2029958
193756;01846359;2316078
193757;18539217;2178067
193758;9831829;2896539
193759;01846359;76194
193760;9831829;583727
193761;67821984;474821
193762;01846359;1238935
193763;06230932;163782
193764;92019399;908863
193765;67821984;2421854
193766;18581928;2972659
193767;06230932;1116076
193768;06230932;2461910
193769;33828139;1144172
193770;18581928;1939461
193771;18539217;1734858
193772;67821984;2452757
193773;67821984;611050
193774;92019399;2099799
193775;67821984;2655366
193776;18539217;1522654
193777;33828139;396067
193778;18539217;1522069
193779;01846359;285856
193780;18581928;1920830
193781;18581928;2877516
193782;05159822;1156637
193783;18539217;1743332
193784;06230932;1403232
193785;67821984;630311
193786;02838109;1505186
193787;9831829;2928030
193788;18539217;2898510
193789;05159822;1506494
193790;02838109;2600116
193791;67821984;1743497
193792;02838109;2908895
193793;9831829;1129697
193794;06230932;172924
193795;02838109;2014976
193796;02838109;2799842
193797;9831829;2886553
193798;05159822;75904
193799;02838109;2862395
193800;06230932;2963452
193801;9831829;781282
193802;67821984;1291334
193803;06230932;829665
193804;92019399;141724
193805;05159822;2310037
193806;02838109;1157099
193807;05159822;813322
193808;18581928;1196272
193809;02838109;2117268
193810;05159822;875865
193811;06230932;2244933
193812;01846359;2422737
193813;9831829;1279195
193814;9831829;1969137
193815;92019399;1701573
193816;9831829;2731541
193817;9831829;708570
193818;92019399;2042797
193819;18539217;508143
193820;05159822;1424813
193821;33828139;2498519
193822;18539217;1194784
193823;01846359;787560
193824;06230932;747138
193825;18539217;1539252
193826;9831829;913412
193827;33828139;548478
193828;92019399;2316210
193829;05159822;1267621
193830;01846359;310168
193831;18581928;2541925
193832;33828139;290630
193833;05159822;2116358
193834;02838109;351915
193835;67821984;2072689
193836;92019399;42526
193837;01846359;100687
193838;33828139;743539
193839;18581928;2507966
193840;18581928;1844215
193841;18539217;323287
193842;18539217;2361897
193843;06230932;1179308
193844;9831829;655239
193845;06230932;1048070
193846;67821984;191389
193847;05159822;971876
193848;18581928;835677
193849;06230932;75323
193850;33828139;722743
193851;01846359;2080590
193852;06230932;567306
193853;01846359;2423479
193854;02838109;1651350
193855;02838109;2056843
193856;18539217;352022
193857;01846359;2288783
193858;01846359;668989
193859;02838109;74018
193860;06230932;637047
193861;05159822;2273548
193862;18539217;678432
193863;02838109;1065012
193864;01846359;2318751
193865;06230932;2569873
193866;06230932;2901651
193867;06230932;903847
193868;33828139;-14630
193869;02838109;2321224
193870;05159822;2728382
193871;92019399;1235392
193872;05159822;391876
193873;02838109;361271
193874;33828139;584344
193875;01846359;298539
193876;02838109;1956034
193877;02838109;1528818
193878;01846359;1080986
193879;9831829;246417
193880;01846359;1320359
193881;02838109;129250
193882;67821984;1288667
193883;33828139;1061104
193884;18581928;181929
193885;06230932;2744006
193886;33828139;916957
193887;06230932;2545773
193888;9831829;2361693
193889;02838109;1567164
193890;67821984;948336
193891;18539217;1969549
193892;9831829;2450129
193893;92019399;1252646
193894;67821984;1436881
193895;9831829;-8202
193896;18539217;1469950
193897;02838109;2728722
193898;67821984;2978982
193899;18581928;2246895
193900;9831829;1561629
193901;33828139;2102205
193902;06230932;511010
193903;67821984;1835471
193904;18539217;1241780
193905;33828139;1951959
193906;02838109;1639199
193907;02838109;799035
193908;67821984;447108
193909;67821984;2669490
193910;33828139;1284806
193911;92019399;951730
193912;33828139;1620974
193913;05159822;1632234
193914;06230932;827538
193915;18539217;2324201
193916;06230932;1232277
193917;02838109;2019923
193918;9831829;1937516
193919;06230932;2063276
